,cena,czynsz,forma_wlasnosci,liczba_pieter,liczba_pokoi,material_budynku,ogrzewanie,okna,pietro,powierzchnia,rodzaj_zabudowy,rynek,stan_wykonczenia,wiek
951,413672.0,350.0,pelna_wlasnosc,7,2,pustak,miejskie,plastikowe,4.0,49.84,apartamentowiec,pierwotny,do_wykonczenia,-2
952,264069.0,350.0,pelna_wlasnosc,2,2,pustak,miejskie,plastikowe,2.0,45.14,blok,pierwotny,do_wykonczenia,0
953,264069.0,350.0,pelna_wlasnosc,2,2,pustak,miejskie,plastikowe,2.0,45.14,blok,pierwotny,do_wykonczenia,0
954,185000.0,560.0,pelna_wlasnosc,10,2,beton,miejskie,plastikowe,9.0,49.0,blok,wtorny,do_remontu,39
955,481000.0,350.0,pelna_wlasnosc,7,4,pustak,miejskie,plastikowe,1.0,72.85,blok,pierwotny,do_wykonczenia,-1
956,428000.0,350.0,pelna_wlasnosc,7,3,pustak,miejskie,plastikowe,0.0,62.53,blok,pierwotny,do_wykonczenia,-1
957,488000.0,350.0,pelna_wlasnosc,7,4,pustak,miejskie,plastikowe,2.0,72.85,blok,pierwotny,do_wykonczenia,-1
958,446000.0,350.0,pelna_wlasnosc,7,3,pustak,miejskie,plastikowe,1.0,66.41,blok,pierwotny,do_wykonczenia,-1
959,426000.0,350.0,pelna_wlasnosc,7,3,pustak,miejskie,plastikowe,1.0,64.44,blok,pierwotny,do_wykonczenia,-1
960,355000.0,350.0,pelna_wlasnosc,7,2,pustak,miejskie,plastikowe,0.0,55.02,blok,pierwotny,do_wykonczenia,-1
961,630000.0,350.0,pelna_wlasnosc,4,4,cegla,gazowe,plastikowe,3.0,142.0,kamienica,wtorny,do_zamieszkania,99
962,180621.0,350.0,pelna_wlasnosc,5,1,pustak,miejskie,plastikowe,1.0,25.62,blok,pierwotny,do_wykonczenia,0
963,260000.0,600.0,pelna_wlasnosc,4,3,cegla,miejskie,plastikowe,4.0,59.0,blok,wtorny,do_remontu,39
964,320000.0,820.0,pelna_wlasnosc,7,4,beton,miejskie,plastikowe,6.0,73.0,blok,wtorny,do_zamieszkania,39
965,442000.0,350.0,pelna_wlasnosc,7,3,pustak,miejskie,plastikowe,3.0,64.44,blok,pierwotny,do_wykonczenia,-1
966,500000.0,350.0,pelna_wlasnosc,7,4,pustak,miejskie,plastikowe,3.0,72.85,blok,pierwotny,do_wykonczenia,-1
967,560000.0,350.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,3.0,82.28,apartamentowiec,pierwotny,do_wykonczenia,0
968,365000.0,350.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,3.0,53.0,apartamentowiec,pierwotny,do_wykonczenia,0
